Name,Price,Ram,System,SSD,Processor,Display
"ASUS Vivobook 14 Flip OLED (2026) with Touch Screen, Metallic Design, Intel Core Ultra 5 226V - (16 GB...","₹1,05,990",16 GB LPDDR5X RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core Ultra 5 Processor,35.56 cm (14 Inch) Touchscreen Display
"ASUS Vivobook 16X For Creator, Intel H Series Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Window...","₹98,990",16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (12th Gen),40.64 cm (16 Inch) Display
Lenovo Ultra 5 225U Intel Core Ultra 5 225U - (16 GB/1 TB SSD/Windows 11 Home) 21SKA0FTIG Laptop,"₹1,10,999",16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,Intel Core Ultra 5 Processor,40.64 cm (16 inch) Display
ASUS Vivobook 14 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) X1404VA-NK321WS Thin...,"₹58,999",8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core i3 Processor (13th Gen),35.56 cm (14 Inch) Display
MSI Katana 15 Intel Core i5 13th Gen 13420H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"₹97,990",16 GB DDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,Intel Core i5 Processor (13th Gen),39.62 cm (15.6 Inch) Display
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹89,999",16 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core i5 Processor (13th Gen),39.62 cm (15.6 Inch) Display
ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic* (i5 14th Gen) Intel Core 5 120U - (16 GB/512 GB...,"₹69,999",16 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core 5 Processor,35.56 cm (14 Inch) Display
Acer Aspire 3 Intel Celeron Dual Core - (8 GB/512 GB SSD/Windows 11 Home) A311-45 Thin and Light Lapto...,"₹39,990",8 GB DDR4 RAM,64 bit Windows 11 Home Operating System,512 GB SSD,Intel Celeron Dual Core Processor,2.54 cm (1 inch) Display
Acer Aspire 3 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) A315-59 Thin and Light...,"₹69,515",16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (12th Gen),39.62 cm (15.6 Inch) Display
HP 14 with Backlit Keyboard & MSO'2024 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Hom...,"₹84,990",16 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core i7 Processor (13th Gen),35.56 cm (14 inch) Display
ASUS Expertbook P1 with 1 Yr ADP(i3 14th Gen) Intel Core 3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 1...,"₹59,702",8 GB DDR5 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core 3 Processor (13th Gen),39.62 cm (15.6 Inch) Display
Samsung Galaxy Book5 AI Metal Intel Core Ultra 7 255U - (32 GB/1 TB SSD/Windows 11 Home) NP750XHD Thin...,"₹1,46,990",32 GB LPDDR5X RAM,64 bit Windows 11 Operating System,1 TB SSD,Intel Core Ultra 7 Processor,39.62 cm (15.6 Inch) Display
HP {2026} AMD Ryzen 5 Hexa Core 7535U - (8 GB/512 GB SSD/Windows 11 Home) 255R G10 Laptop,"₹56,765",8 GB DDR5 RAM,Windows 11 Home Operating System,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,39.62 cm (15.6 inch) Display
HP OmniBook 7 Aero (Previously Pavilion) AMD Ryzen AI 7 Octa Core AI 7 350 - (16 GB/512 GB SSD/Windows...,"₹1,06,308",16 GB LPDDR5X RAM,Windows 11 Operating System,512 GB SSD,AMD Ryzen AI 7 Octa Core Processor,33.78 cm (13.3 Inch) Display
HP 250 G9 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 250 G9 Laptop,"₹68,999",16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (12th Gen),39.62 cm (15.6 Inch) Display
Lenovo V 15 (2025) Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) V 15 Thin and Lig...,"₹68,999",16 GB DDR4 RAM,64 bit Windows 11 Home Operating System,512 GB SSD,Intel Core i5 Processor (12th Gen),39.62 cm (15.6 Inch) Display
ASUS Vivobook Go 14 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK325WS Th...,"₹50,999",8 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,AMD Ryzen 3 Quad Core Processor,35.56 cm (14 Inch) Display
ASUS ROG Zephyrus G14 (2025) with Office 2024 + M365 Basic* AMD Ryzen 9 Octa Core - (16 GB/1 TB SSD/Wi...,"₹1,99,990",16 GB LPDDR5X RAM,Windows 11 Home Operating System,1 TB SSD,AMD Ryzen 9 Octa Core Processor,35.56 cm (14 Inch) Display
DELL 14 (2025) (1 Year Accidental Damage Protection Warranty) Intel Core i3 13th Gen 1305U - (8 GB/512...,"₹54,990",8 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core i3 Processor (13th Gen),35.56 cm (14 Inch) Display
"ASUS Vivobook 15 (2025) (i5 14th Gen) with MSO 2024 + M365 Basic*, Backlit Keyboard, Intel Core 5 120U...","₹69,990",16 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core 5 Processor,39.62 cm (15.6 Inch) Display
HP AMD Ryzen 5 Hexa Core - (16 GB/512 GB SSD/Windows 11 Home) 15S-EQ2305AU Laptop,"₹69,950",16 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,39.62 cm (15.6 inch) Display
HP Intel Pentium Quad Core N6000 - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq3073TU Thin and Light Lapto...,"₹52,890",8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Pentium Quad Core Processor,39.62 cm (15.6 inch) Display
Infinix Intel Core i7 11th Gen 1195G7 - (16 GB/1 TB SSD/Windows 11 Home) INBook X2 Plus Core i7 Thin a...,"₹89,990",16 GB LPDDR4X RAM,Windows 11 Operating System,1 TB SSD,Intel Core i7 Processor (11th Gen),39.62 cm (15.6 Inch) Display
Lenovo V 14 (2025) Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Pro) V 14 Thin and Ligh...,"₹75,990",16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core i3 Processor (13th Gen),35.56 cm (14 Inch) Display
Infinix Intel Core i7 11th Gen 1195G7 - (16 GB/1 TB SSD/Windows 11 Home) INBook X2 Plus Core i7 Thin a...,"₹89,990",16 GB LPDDR4X RAM,Windows 11 Operating System,1 TB SSD,Intel Core i7 Processor (11th Gen),39.62 cm (15.6 Inch) Display
DELL Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3530 Thin and Light Lap...,"₹50,000",8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i3 Processor (13th Gen),39.62 cm (15.6 Inch) Display
Lenovo Ultra 5 225U Intel Core Ultra 5 225U - (16 GB/1 TB SSD/Windows 11 Home) 21SKA0FTIG Laptop,"₹1,10,999",16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,Intel Core Ultra 5 Processor,40.64 cm (16 inch) Display
DELL 15 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 3535 Thin and Light Laptop,"₹54,420",8 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,AMD Ryzen 5 Quad Core Processor,39.62 cm (15.6 Inch) Display
Acer Swift Go 14 AI Office 2024 + M365 Basic Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11 Home) SF...,"₹1,09,358",16 GB LPDDR5X RAM,Windows 11 Operating System,512 GB SSD,Snapdragon X Plus Processor,36.83 cm (14.5 Inch) Display
Lenovo IdeaPad Pro 5 AMD Ryzen 7 Octa Core 8845HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVID...,"₹1,60,000",16 GB LPDDR5X RAM,Windows 11 Operating System,1 TB SSD,AMD Ryzen 7 Octa Core Processor,40.64 cm (16 Inch) Display
Lenovo IdeaPad 3 Intel Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 81X800LAIN Thin and ...,"₹37,890",8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i3 Processor (11th Gen),39.62 cm (15.6 Inch) Display
"HP OmniBook 5 Backlit Keyboard & MSO'2024, Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11...","₹85,000",16 GB LPDDR5X RAM,Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (13th Gen),40.64 cm (16 Inch) Display
"DELL Inspiron 15 with Backlit Keyboard, Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Hom...","₹65,999",8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (12th Gen),39.62 cm (15.6 Inch) Display
Acer Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light Laptop,"₹62,499",16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i3 Processor (12th Gen),35.56 cm (14 Inch) Display
HP Envy x360 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 15-fh0016AU Laptop,"₹99,004",16 GB LPDDR4X RAM,Windows 11 Operating System,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,39.62 cm (15.6 Inch) Touchscreen Display
DELL Alienware Intel Core i7 12th Gen 12700H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹3,20,926",16 GB DDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,Intel Core i7 Processor (12th Gen),39.62 cm (15.6 Inch) Display
ASUS Expertbook P1 with 1 Yr ADP(i3 14th Gen) Intel Core 3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 1...,"₹47,990",8 GB DDR5 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core 3 Processor (13th Gen),35.56 cm (14 Inch) Display
Samsung Galaxy Book4 (i5 14th Gen) Intel Core 5 120U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGK Thin...,"₹86,239",8 GB LPDDR4X RAM,Windows 11 Operating System,512 GB SSD,Intel Core 5 Processor,39.62 cm (15.6 Inch) Display
ASUS TUF Gaming F16 (i5 14th Gen) Intel Core 5 210H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/...,"₹1,05,500",16 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core 5 Processor,40.64 cm (16 Inch) Display
ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic* Intel Core i5 13th Gen 1334U - (16 GB/512 GB SS...,"₹65,990",16 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core i5 Processor (13th Gen),35.56 cm (14 Inch) Display
ASUS Chromebook Flip Touch MediaTek Kompanio 500 - (4 GB/128 GB EMMC Storage/Chrome OS) CM3000DVA-HT00...,"₹40,999",4 GB LPDDR4X RAM,Chrome Operating System,,MediaTek Kompanio 500 Processor,26.67 cm (10.5 Inch) Touchscreen Display
MSI Cyborg 15 AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"₹1,07,990",16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,Intel Core Ultra 7 Processor,39.62 cm (15.6 Inch) Display
HP Professional Intel Core i5 13th Gen 1334U - (16 GB/1 TB SSD/Windows 11 Pro) 240 G10 Notebook,"₹82,990",16 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,Intel Core i5 Processor (13th Gen),35.56 cm (14 Inch) Display
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,"₹97,999",16 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core i5 Processor (13th Gen),39.62 cm (15.6 Inch) Display
"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 H...","₹69,990",16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (12th Gen),39.62 cm (15.6 Inch) Display
ASUS ZenBook Pro 15 Intel Core i9 8th Gen 8950HK - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) UX58...,"₹2,09,990",16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,Intel Core i9 Processor (8th Gen),39.62 cm (15.6 Inch) Touchscreen Display
Lenovo IdeaPad Gaming 3 AMD Ryzen 7 Octa Core 5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/N...,"₹63,390",8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,AMD Ryzen 7 Octa Core Processor,39.62 cm (15.6 Inch) Display
ASUS ExpertBook B14 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) B1402CBA-NK1494WS...,"₹65,990",8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i3 Processor (12th Gen),35.56 cm (14 Inch) Display
ASUS Expertbook P5 full metal AI PC with 1 Yr ADP Intel Core Ultra 7 258V - (32 GB/1 TB SSD/Windows 11...,"₹1,39,990",32 GB LPDDR5X RAM,Windows 11 Home Operating System,1 TB SSD,Intel Core Ultra 7 Processor,35.56 cm (14 Inch) Display
WarnerCann Hi5 pro Plus Intel Core i5 12th Gen 12600H - (16 GB + 32 GB Optane/256 GB SSD/Windows 11 Pr...,"₹43,686",16 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,Intel Core i5 Processor (12th Gen),35.56 cm (14 inch) Display
DELL Inspiron with Backlit Keyboard and Fingerprint Sensor Intel Core Ultra 5 125H - (16 GB/512 GB SSD...,"₹1,01,613",16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,Intel Core Ultra 5 Processor,40.64 cm (16 Inch) Display
HP Laptop Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq2672TU Thin and Ligh...,"₹55,090",8 GB DDR4 RAM,64 bit Windows 11 Home Operating System,512 GB SSD,Intel Core i3 Processor (11th Gen),39.62 cm (15.6 Inch) Display
Lenovo Ultra 5 225U Intel Core Ultra 5 225U - (16 GB/1 TB SSD/Windows 11 Home) 21SKA0FTIG Laptop,"₹1,10,999",16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,Intel Core Ultra 5 Processor,40.64 cm (16 inch) Display
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Intel Core i5 13th Gen 1342...","₹78,921",16 GB DDR5 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core i5 Processor (13th Gen),35.56 cm (14 Inch) Display
ASUS Vivobook 15 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ321WS Thin...,"₹60,769",8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i3 Processor (13th Gen),39.62 cm (15.6 Inch) Display
"ASUS Vivobook 16 (2025) with Office 2024 + M365 Basic, AI PC Intel Core Ultra 5 Series 2 225H - (16 GB...","₹81,990",16 GB DDR5 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core Ultra 5 Processor (Series 2),40.64 cm (16 Inch) Display
MSI Thin A15 AMD Ryzen 7 Octa Core 7735HS - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹92,990",16 GB DDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,AMD Ryzen 7 Octa Core Processor,39.62 cm (15.6 Inch) Display
HP 255R G10 (2026) Professional DDR5 5600Mhz AMD Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 11 Pro) ...,"₹58,991",8 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,39.62 cm (15.6 Inch) Display
Lenovo ThinkBook AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 16 G6 Thin...,"₹69,400",16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,40.64 cm (16 Inch) Display
MOTOROLA Motobook 60 Full Metal OLED (i7 14th Gen) Intel Core 7 Series 2 240H - (16 GB/512 GB SSD/Wind...,"₹74,990",16 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core 7 Processor (Series 2),35.56 cm (14 Inch) Display
HP Victus Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/Intel Integrated NVIDIA® Ge...,"₹89,990",8 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core i5 Processor (12th Gen),39.62 cm (15.6 Inch) Display
ASUS VivoBook 14 Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) X1404VA-NK521WS Thin...,"₹69,999",8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (13th Gen),35.56 cm (14 Inch) Display
HP 250R G10 (2025) (i3 14th Gen) Intel Core 3 14th Gen 100U - (16 GB/512 GB SSD/Windows 11 Pro) 250R G...,"₹65,990",16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core 3 Processor (14th Gen),39.62 cm (15.6 Inch) Display
HP 15s AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2144au Thin and Light La...,"₹54,552",8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,39.62 cm (15.6 Inch) Display
"ASUS Vivobook 15 (2025) with Office 2024 + M365 Basic*, Intel Core i3 13th Gen 1315U - (8 GB/512 GB SS...","₹55,500",8 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core i3 Processor (13th Gen),39.62 cm (15.6 Inch) Display
Acer Aspire 3 (2025) Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) A325-53 Thin and...,"₹47,990",8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i3 Processor (13th Gen),39.62 cm (15.6 Inch) Display
MSI Creator Z17 HX Studio Intel Core i7 14th Gen 14700HX - (32 GB/2 TB SSD/Windows 11 Pro/8 GB Graphic...,"₹3,04,990",32 GB DDR5 RAM,Windows 11 Operating System,2 TB SSD,Intel Core i7 Processor (14th Gen),43.18 cm (17 Inch) Touchscreen Display
DELL Latitude 3540 Intel Core i3 12th Gen - (8 GB/512 GB SSD/Ubuntu) Latitude 3540 Laptop,"₹50,000",8 GB DDR4 RAM,Linux/Ubuntu Operating System,512 GB SSD,Intel Core i3 Processor (12th Gen),39.62 cm (15.6 Inch) Display
HP 255 G10 AMD Athlon Dual Core 7120U - (8 GB/256 GB SSD/Windows 11 Home) 255 G10 Thin and Light Lapto...,"₹46,990",8 GB LPDDR5 RAM,64 bit Windows 11 Operating System,256 GB SSD,AMD Athlon Dual Core Processor,39.62 cm (15.6 Inch) Display
MSI Creator Z17 HX Studio Intel Core i7 14th Gen 14700HX - (32 GB/2 TB SSD/Windows 11 Pro/8 GB Graphic...,"₹2,99,990",32 GB DDR5 RAM,Windows 11 Operating System,2 TB SSD,Intel Core i7 Processor (14th Gen),43.18 cm (17 Inch) Touchscreen Display
ASUS ROG Zephyrus G14 with 76WHr Battery AMD Ryzen 9 Octa Core 5900HS - (16 GB/1 TB SSD/Windows 10 Hom...,"₹1,48,990",16 GB DDR4 RAM,Windows 10 Operating System,1 TB SSD,AMD Ryzen 9 Octa Core Processor,35.56 cm (14 Inch) Display
Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) 11IGL05 Thin and Li...,"₹27,290",4 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,Intel Celeron Dual Core Processor,29.46 cm (11.6 Inch) Display
"ASUS Vivobook Go 14, Equivalent to Intel 12th Gen, Intel Core i3 N305 - (8 GB/512 GB SSD/Windows 11 Ho...","₹60,000",8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i3 Processor,35.56 cm (14 Inch) Display
ASUS Expertbook P1 with 1 Yr ADP Intel Core i5 13th Gen 13420H - (32 GB/512 GB SSD/Windows 11 Home) P1...,"₹71,990",32 GB DDR5 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core i5 Processor (13th Gen),39.62 cm (15.6 Inch) Display
Lenovo V SERIES Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) V15 Thin and Light La...,"₹59,999",8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (12th Gen),40.64 cm (16 Inch) Display
Acer Swift Neo OLED AI PC Intel Core Ultra 5 - (16 GB/1 TB SSD/Windows 11 Home) UN.35GSI.004 / UN.35GS...,"₹87,890",16 GB LPDDR5 RAM,64 bit Windows 11 Home Operating System,1 TB SSD,Intel Core Ultra 5 Processor,2.54 cm (1 inch) Display
Lenovo Ultra 5 225U Intel Core Ultra 5 225U - (16 GB/1 TB SSD/Windows 11 Home) 21SKA0FTIG Laptop,"₹1,10,999",16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,Intel Core Ultra 5 Processor,40.64 cm (16 inch) Display
DELL Inspiron Intel Core i3 11th Gen 1115G4 - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511...,"₹50,998",8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,Intel Core i3 Processor (11th Gen),39.62 cm (15.6 Inch) Display
HP 250R G10 (2025) (i3 14th Gen) Intel Core 3 14th Gen 100U - (16 GB/512 GB SSD/Windows 11 Home) 250R ...,"₹62,990",16 GB DDR4 RAM,64 bit Windows 11 Home Operating System,512 GB SSD,Intel Core 3 Processor (14th Gen),39.62 cm (15.6 Inch) Display
HP Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0316TU Thin and Light Laptop,"₹69,999",16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (13th Gen),39.62 cm (15.6 Inch) Display
ASUS Vivobook GO 15 OLED AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FAB-LK5...,"₹68,500",16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,AMD Ryzen 5 Quad Core Processor,39.62 cm (15.6 Inch) Display
Samsung Galaxy Book4 Pro 360 Evo AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) NP96...,"₹1,75,099",16 GB LPDDR5X RAM,64 bit Windows 11 Operating System,1 TB SSD,Intel Core Ultra 7 Processor,40.64 cm (16 Inch) Touchscreen Display
HP 240 G9 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Pro) 240 G9 Business Laptop,"₹67,980",8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (12th Gen),35.56 cm (14 Inch) Display
"ASUS Vivobook 15 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Intel Core i3 13th Gen 1315U...","₹58,100",8 GB DDR5 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core i3 Processor (13th Gen),39.62 cm (15.6 Inch) Display
HP Pavilion Intel Core i7 13th Gen 1355U - (16 GB/1 TB SSD/Windows 11 Home) 14-ew0153TU Thin and Light...,"₹1,06,000",16 GB LPDDR5X RAM,64 bit Windows 11 Operating System,1 TB SSD,Intel Core i7 Processor (13th Gen),35.56 cm (14 Inch) Display
Acer Swift 3 Intel Core i5 8th Gen 8265U - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) SF314-55G T...,"₹62,589",8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,Intel Core i5 Processor (8th Gen),35.56 cm (14 Inch) Display
Primebook 2 Pro (2025) in-Built AI MediaTek Helio G99 (MT8781) - (8 GB/128 GB/Android 15) PBG9914128#3...,"₹29,990",8 GB LPDDR4X RAM,64 bit Android Operating System,,MediaTek Helio G99 (MT8781) Processor,35.81 cm (14.1 Inch) Display
Lenovo V 15 (2025) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Pro) V 15 Thin and Light...,"₹54,999",8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core i3 Processor (12th Gen),39.62 cm (15.6 Inch) Display
"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 ...","₹64,990",16 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core i7 Processor (13th Gen),39.62 cm (15.6 Inch) Display
Infinix X1 Slim Series Intel Core i5 10th Gen 1035G1 - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin an...,"₹64,999",16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (10th Gen),35.56 cm (14 Inch) Display
HP 15 (2025) AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Pro) 15 Thin and Light Laptop,"₹55,476",8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,AMD Ryzen 5 Quad Core Processor,39.62 cm (15.6 Inch) Display
HP Intel Core 3 14th Gen Intel® Core™ 3 100U processor - (8 GB/512 GB SSD/Windows 11 Home) FD0883TU Th...,"₹58,102",8 GB DDR5 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core 3 Processor (14th Gen),39.62 cm (15.6 inch) Display
Infinix Intel Core i7 10th Gen 1065G7 - (8 GB/512 GB SSD/Windows 11 Home/128 MB Graphics) XL21 Thin an...,"₹64,990",8 GB LPDDR4X RAM,Windows 11 Operating System,512 GB SSD,Intel Core i7 Processor (10th Gen),35.56 cm (14 Inch) Display
Avita PURA E 14 AMD Ryzen 5 Quad Core 3rd Gen - (8 GB/512 GB SSD/Windows 11 Home) NS14A6INV561-SGC Thi...,"₹51,490",8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,AMD Ryzen 5 Quad Core Processor (3rd Gen),35.81 cm (14.1 Inch) Display
